Date,Season,Home,Away,HG,AG,Result,Result-U/O,1,X,2,Week,HW,AW,HL,AL,HGF,AGF,HAGF,HGA,AGA,HAGA,HGD,AGD,HAGD,HWGD,AWGD,HAWGD,HLGD,ALGD,HALGD,HW%,HL%,AW%,AL%,HElo,AElo
2026-05-16,2026,Gnistan,Jaro,5,0,H,O,2.2,3.26,2.95,4,1.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,3.0,5.0,-5.0,-2.0,-3.0,1.0,0.0,1.0,2.0,1.0,1.0,33.3,66.7,0.0,33.3,1507.1,1464.6
2026-05-16,2026,AC Oulu,TPS,1,0,H,U,1.57,3.84,4.96,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,1494.6,1497.0
2026-05-10,2026,Lahti,Mariehamn,1,1,D,U,1.37,4.34,7.13,3,,,,,,,,,,,,,,,,,,,,50.0,50.0,0.0,100.0,1464.7,1462.0
2026-05-09,2026,VPS,Gnistan,1,1,D,U,1.88,3.48,3.55,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,0.0,50.0,1529.1,1506.5
2026-05-09,2026,Inter Turku,Jaro,2,0,H,U,1.48,4.04,5.87,5,2.0,,0.0,,4.0,,,2.0,,,2.0,,,0.0,,,0.0,,,50.0,0.0,0.0,0.0,1649.1,1469.8
2026-05-08,2026,TPS,HJK,1,0,H,U,4.37,3.83,1.65,4,2.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.7,0.0,33.3,0.0,1482.9,1635.7
2026-05-08,2026,KuPS,SJK,0,0,D,U,1.74,3.66,4.01,4,2.0,,0.0,,5.0,,,3.0,,,2.0,,,0.0,,,0.0,,,66.7,0.0,0.0,100.0,1732.8,1629.2
2026-05-08,2026,Ilves,AC Oulu,1,0,H,U,2.91,3.44,2.14,2,,1.0,,2.0,,4.0,,,5.0,,,-1.0,,,0.0,,,0.0,,0.0,100.0,50.0,50.0,1630.8,1501.0
2026-05-05,2026,Gnistan,Inter Turku,2,0,H,U,4.4,3.81,1.63,3,,,,,,,,,,,,,,,,,,,,0.0,100.0,100.0,0.0,1491.9,1663.6
2026-05-04,2026,HJK,Lahti,1,0,H,U,1.53,3.96,5.22,3,,,,,,,,,,,,,,,,,,,,50.0,50.0,50.0,50.0,1630.0,1470.4
2026-05-02,2026,SJK,Ilves,1,1,D,U,2.22,3.52,2.73,3,,0.0,,2.0,,5.0,,,7.0,,,-2.0,,,0.0,,,0.0,,50.0,0.0,0.0,66.7,1629.2,1630.9
2026-05-02,2026,Mariehamn,VPS,0,1,A,U,3.38,3.33,1.98,3,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,50.0,1470.6,1520.5
2026-05-02,2026,Jaro,TPS,2,2,D,O,2.13,3.34,3.02,3,,,,,,,,,,,,,,,,,,,,0.0,50.0,0.0,0.0,1469.4,1483.3
2026-05-02,2026,AC Oulu,KuPS,2,0,H,U,2.85,3.31,2.23,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,50.0,0.0,1484.6,1749.3
2026-04-29,2026,Inter Turku,HJK,1,1,D,U,2.28,3.25,2.83,4,2.0,,0.0,,3.0,,,1.0,,,2.0,,,0.0,,,0.0,,,66.7,0.0,50.0,0.0,1664.7,1629.0
2026-04-26,2026,KuPS,HJK,1,1,D,U,2.21,3.41,2.82,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,1752.8,1625.5
2026-04-25,2026,Lahti,AC Oulu,2,1,H,O,2.84,3.23,2.29,2,,2.0,,1.0,,8.0,,,4.0,,,4.0,,,1.0,,,0.0,,0.0,100.0,66.7,33.3,1459.4,1495.7
2026-04-25,2026,Inter Turku,Mariehamn,1,0,H,U,1.3,4.86,8.33,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,0.0,100.0,1659.5,1475.8
2026-04-24,2026,VPS,Ilves,3,2,H,O,3.39,3.45,1.95,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,50.0,1506.8,1644.7
2026-04-24,2026,TPS,Gnistan,1,1,D,U,2.25,3.38,2.81,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,1483.0,1492.1
2026-04-24,2026,SJK,Jaro,1,1,D,U,1.84,3.6,3.64,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,1633.7,1464.9
2026-04-22,2026,KuPS,AC Oulu,3,2,H,O,1.82,3.57,3.75,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,1748.9,1499.5
2026-04-18,2026,TPS,SJK,2,0,H,U,3.47,3.59,1.88,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,1468.3,1648.5
2026-04-18,2026,Mariehamn,Ilves,2,2,D,O,5.74,4.22,1.46,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,1471.0,1649.4
2026-04-18,2026,Lahti,Inter Turku,0,2,A,U,3.66,3.22,1.94,1,,,,,,,,,,,,,,,,,,,,,,,,1464.4,1654.5
2026-04-18,2026,Jaro,KuPS,1,1,D,U,5.06,3.99,1.54,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,100.0,0.0,1458.0,1755.9
2026-04-18,2026,Gnistan,HJK,0,3,A,O,4.44,4.16,1.58,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,,,1498.8,1618.8
2026-04-18,2026,AC Oulu,VPS,1,0,H,U,1.62,3.66,4.8,1,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1488.7,1517.6
2026-04-11,2026,KuPS,Gnistan,1,0,H,U,1.37,4.7,6.58,1,,,,,,,,,,,,,,,,,,,,,,,,1752.0,1502.7
2026-04-11,2026,Inter Turku,Ilves,2,1,H,O,2.13,3.26,3.12,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,1644.0,1659.8
2026-04-11,2026,HJK,AC Oulu,0,1,A,U,1.62,4.08,4.27,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,1633.1,1474.4
2026-04-10,2026,VPS,Jaro,0,0,D,U,1.94,3.43,3.47,1,,,,,,,,,,,,,,,,,,,,,,,,1519.4,1456.2
2026-04-10,2026,TPS,Lahti,2,1,H,O,3.08,3.33,2.11,1,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1457.8,1474.9
2026-04-10,2026,SJK,Mariehamn,3,0,H,O,1.6,3.76,4.93,1,,,,,,,,,,,,,,,,,,,,,,,,1642.9,1476.6
2026-04-04,2026,Mariehamn,TPS,1,1,D,U,1.78,3.52,4.03,1,,,,,,,,,,,,,,,,,,,,,,,,1477.2,1457.2
2026-04-04,2026,Jaro,Lahti,0,1,A,U,2.89,3.41,2.2,1,,,,,,,,,,,,,,,,,,,,,,,,1466.2,1464.9
2026-04-04,2026,Inter Turku,VPS,0,0,D,U,1.38,4.39,7.01,1,,,,,,,,,,,,,,,,,,,,,,,,1647.7,1515.8
2026-04-04,2026,Ilves,KuPS,1,3,A,O,2.54,3.3,2.52,1,,,,,,,,,,,,,,,,,,,,,,,,1667.7,1744.2
2026-04-04,2026,HJK,SJK,3,0,H,O,1.51,4.25,5.11,1,,,,,,,,,,,,,,,,,,,,,,,,1622.1,1653.8
2026-04-04,2026,Gnistan,AC Oulu,1,5,A,O,2.68,3.5,2.29,1,,,,,,,,,,,,,,,,,,,,,,,,1514.1,1462.9
2025-11-09,2025,SJK,Gnistan,3,0,H,O,1.44,5.02,5.07,16,2.0,1.0,1.0,1.0,4.0,5.0,-1.0,3.0,5.0,-2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,20.0,26.7,40.0,1647.3,1520.6
2025-11-09,2025,Inter Turku,Ilves,2,0,H,U,2.05,3.57,3.11,16,1.0,1.0,1.0,1.0,4.0,6.0,-2.0,6.0,5.0,1.0,-2.0,1.0,-3.0,0.0,1.0,-1.0,1.0,0.0,1.0,53.3,6.7,53.3,33.3,1636.4,1678.9
2025-11-09,2025,HJK,KuPS,0,2,A,U,2.2,3.74,2.73,16,0.0,2.0,2.0,0.0,6.0,5.0,1.0,8.0,1.0,7.0,-2.0,4.0,-6.0,0.0,1.0,-1.0,0.0,0.0,0.0,46.7,33.3,46.7,13.3,1629.1,1737.2
2025-11-03,2025,Ilves,SJK,3,3,D,O,1.59,4.51,4.17,16,1.0,2.0,1.0,0.0,5.0,10.0,-5.0,4.0,8.0,-4.0,1.0,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,66.7,13.3,53.3,26.7,1679.8,1646.4
2025-11-03,2025,Gnistan,HJK,2,2,D,O,3.86,4.18,1.69,16,0.0,0.0,3.0,2.0,4.0,2.0,2.0,11.0,6.0,5.0,-7.0,-4.0,-3.0,0.0,0.0,0.0,2.0,2.0,0.0,26.7,53.3,46.7,33.3,1517.4,1632.3
2025-11-02,2025,KuPS,Inter Turku,3,2,H,O,2.15,3.42,3.04,16,2.0,1.0,0.0,1.0,7.0,4.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,73.3,20.0,53.3,20.0,1729.6,1644.0
2025-10-30,2025,KuPS,Gnistan,1,1,D,U,1.23,6.21,8.77,15,2.0,1.0,1.0,2.0,8.0,6.0,2.0,7.0,7.0,0.0,1.0,-1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,78.6,21.4,28.6,42.9,1735.3,1511.8
2025-10-30,2025,Inter Turku,SJK,2,2,D,O,1.49,4.45,5.25,15,1.0,2.0,1.0,1.0,2.0,10.0,-8.0,4.0,9.0,-5.0,-2.0,1.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,57.1,7.1,57.1,28.6,1644.0,1646.4
2025-10-30,2025,Ilves,HJK,3,1,H,O,1.68,4.31,3.8,15,1.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,6.0,-1.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,64.3,14.3,50.0,28.6,1670.7,1641.5
2025-10-27,2025,SJK,KuPS,0,1,A,U,2.77,3.74,2.17,15,2.0,2.0,0.0,0.0,7.0,8.0,-1.0,5.0,1.0,4.0,2.0,7.0,-5.0,0.0,2.0,-2.0,0.0,0.0,0.0,57.1,14.3,42.9,14.3,1654.4,1727.4
2025-10-26,2025,HJK,Inter Turku,1,1,D,U,2.7,3.56,2.29,15,0.0,2.0,2.0,1.0,7.0,5.0,2.0,9.0,3.0,6.0,-2.0,2.0,-4.0,0.0,1.0,-1.0,0.0,0.0,0.0,50.0,35.7,57.1,21.4,1641.4,1644.0
2025-10-25,2025,Gnistan,Ilves,1,3,A,O,5.05,4.55,1.49,15,0.0,1.0,3.0,1.0,3.0,7.0,-4.0,10.0,6.0,4.0,-7.0,1.0,-8.0,0.0,1.0,-1.0,2.0,0.0,2.0,28.6,50.0,50.0,35.7,1517.8,1664.7
2025-10-22,2025,Inter Turku,Gnistan,2,1,H,O,1.35,5.04,6.73,14,1.0,2.0,1.0,1.0,2.0,10.0,-8.0,4.0,7.0,-3.0,-2.0,3.0,-5.0,0.0,1.0,-1.0,1.0,0.0,1.0,53.8,7.7,30.8,38.5,1637.2,1524.7
2025-10-22,2025,HJK,SJK,3,4,A,O,1.99,3.93,3.0,14,1.0,2.0,1.0,1.0,12.0,9.0,3.0,7.0,8.0,-1.0,5.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,53.8,30.8,53.8,30.8,1651.6,1644.1
2025-10-19,2025,KuPS,HJK,3,1,H,O,2.31,3.55,2.65,14,2.0,1.0,1.0,0.0,7.0,7.0,0.0,7.0,4.0,3.0,0.0,3.0,-3.0,0.0,1.0,-1.0,1.0,0.0,1.0,76.9,23.1,53.8,23.1,1719.1,1659.9
2025-10-19,2025,Ilves,Inter Turku,1,2,A,O,2.16,3.49,2.9,14,2.0,1.0,0.0,2.0,6.0,3.0,3.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,69.2,7.7,53.8,23.1,1676.1,1625.7
2025-10-19,2025,Gnistan,SJK,3,4,A,O,3.22,3.89,1.91,14,0.0,2.0,3.0,1.0,1.0,9.0,-8.0,8.0,5.0,3.0,-7.0,4.0,-11.0,0.0,1.0,-1.0,2.0,0.0,2.0,30.8,46.2,50.0,33.3,1531.7,1637.1
2025-10-18,2025,VPS,Jaro,1,3,A,O,2.44,3.45,2.55,14,3.0,3.0,0.0,0.0,6.0,5.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,30.8,50.0,41.7,1527.9,1454.1
2025-10-18,2025,Mariehamn,AC Oulu,2,0,H,U,3.33,3.49,1.98,14,2.0,2.0,0.0,1.0,6.0,5.0,1.0,2.0,4.0,-2.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,30.8,46.2,30.8,61.5,1467.0,1473.1
2025-10-18,2025,Haka,KTP,1,2,A,O,2.2,3.61,2.77,13,0.0,1.0,3.0,2.0,3.0,5.0,-2.0,6.0,5.0,1.0,-3.0,0.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,25.0,75.0,23.1,76.9,1434.3,1363.9
2025-10-16,2025,Ilves,KuPS,1,1,D,U,2.62,2.94,2.86,13,3.0,2.0,0.0,0.0,6.0,8.0,-2.0,3.0,1.0,2.0,3.0,7.0,-4.0,0.0,2.0,-2.0,0.0,0.0,0.0,75.0,8.3,46.2,15.4,1674.8,1720.4
2025-10-05,2025,Inter Turku,KuPS,0,3,A,O,2.09,3.4,3.14,13,2.0,2.0,0.0,0.0,5.0,8.0,-3.0,3.0,2.0,1.0,2.0,6.0,-4.0,0.0,2.0,-2.0,0.0,0.0,0.0,58.3,0.0,41.7,16.7,1633.5,1712.6
2025-10-04,2025,SJK,Ilves,2,1,H,O,3.29,3.95,1.87,14,1.0,2.0,0.0,0.0,6.0,10.0,-4.0,5.0,4.0,1.0,1.0,6.0,-5.0,0.0,2.0,-2.0,0.0,0.0,0.0,53.8,15.4,53.8,30.8,1625.3,1686.6
2025-10-04,2025,KTP,Mariehamn,1,1,D,U,1.51,4.31,5.14,13,0.0,1.0,3.0,2.0,2.0,6.0,-4.0,8.0,12.0,-4.0,-6.0,-6.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,8.3,50.0,25.0,41.7,1360.9,1470.0
2025-10-04,2025,AC Oulu,VPS,2,0,H,U,2.15,3.48,2.95,13,1.0,0.0,2.0,2.0,3.0,2.0,1.0,8.0,4.0,4.0,-5.0,-2.0,-3.0,0.0,0.0,0.0,2.0,0.0,2.0,25.0,58.3,25.0,50.0,1460.9,1540.1
2025-10-03,2025,Jaro,Haka,2,1,H,O,2.79,3.66,2.18,14,0.0,0.0,3.0,2.0,4.0,3.0,1.0,8.0,5.0,3.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,15.4,61.5,7.7,53.8,1444.1,1444.3
2025-10-03,2025,HJK,Gnistan,2,3,A,O,1.32,5.34,6.88,13,2.0,1.0,0.0,1.0,15.0,9.0,6.0,5.0,7.0,-2.0,10.0,2.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,58.3,25.0,25.0,41.7,1674.2,1517.5
2025-09-29,2025,HJK,Ilves,2,2,D,O,2.17,3.76,2.73,12,2.0,2.0,1.0,1.0,14.0,9.0,5.0,7.0,7.0,0.0,7.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,63.6,27.3,58.3,33.3,1673.8,1686.9
2025-09-28,2025,Jaro,Mariehamn,2,3,A,O,1.78,3.86,3.69,13,0.0,0.0,3.0,2.0,2.0,4.0,-2.0,9.0,11.0,-2.0,-7.0,-7.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,16.7,58.3,18.2,45.5,1453.9,1460.2
2025-09-27,2025,SJK,Inter Turku,2,1,H,O,3.45,3.76,1.86,13,1.0,1.0,0.0,2.0,7.0,3.0,4.0,4.0,3.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,16.7,58.3,16.7,1614.5,1644.3
2025-09-27,2025,Gnistan,KuPS,0,4,A,O,3.87,3.71,1.78,13,1.0,2.0,2.0,0.0,4.0,6.0,-2.0,6.0,2.0,4.0,-2.0,4.0,-6.0,0.0,2.0,-2.0,1.0,0.0,1.0,33.3,41.7,36.4,18.2,1522.6,1707.5
2025-09-27,2025,AC Oulu,KTP,0,2,A,U,2.06,3.66,3.01,12,1.0,0.0,2.0,3.0,3.0,3.0,0.0,7.0,8.0,-1.0,-4.0,-5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,27.3,54.5,16.7,83.3,1474.4,1347.4
2025-09-26,2025,VPS,Haka,1,0,H,U,2.19,3.5,2.86,13,2.0,0.0,1.0,2.0,6.0,4.0,2.0,5.0,6.0,-1.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,8.3,50.0,1532.4,1452.0
2025-09-23,2025,KuPS,SJK,3,2,H,O,2.05,3.62,3.05,13,2.0,3.0,1.0,0.0,7.0,9.0,-2.0,7.0,3.0,4.0,0.0,6.0,-6.0,0.0,1.0,-1.0,1.0,0.0,1.0,75.0,25.0,54.5,27.3,1699.7,1622.3
2025-09-23,2025,Inter Turku,HJK,0,0,D,U,2.12,3.56,2.94,12,3.0,2.0,0.0,0.0,9.0,9.0,0.0,4.0,5.0,-1.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,63.6,0.0,58.3,25.0,1643.4,1674.7
2025-09-23,2025,Ilves,Gnistan,3,2,H,O,1.39,4.82,6.07,12,2.0,1.0,0.0,1.0,5.0,8.0,-3.0,3.0,7.0,-4.0,2.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,72.7,9.1,27.3,36.4,1681.1,1528.5
2025-09-21,2025,Mariehamn,VPS,2,1,H,O,2.91,3.47,2.17,13,1.0,0.0,1.0,1.0,6.0,3.0,3.0,6.0,4.0,2.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,25.0,50.0,27.3,45.5,1447.5,1545.1
2025-09-19,2025,KTP,Jaro,1,2,A,O,2.09,3.58,2.97,12,0.0,2.0,2.0,1.0,3.0,4.0,-1.0,8.0,4.0,4.0,-5.0,0.0,-5.0,0.0,0.0,0.0,2.0,1.0,1.0,9.1,45.5,45.5,45.5,1354.8,1446.5
2025-09-19,2025,Haka,AC Oulu,0,1,A,U,2.3,3.41,2.73,12,0.0,1.0,3.0,2.0,5.0,6.0,-1.0,8.0,7.0,1.0,-3.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,72.7,25.0,66.7,1462.0,1464.4
2025-09-14,2025,KuPS,Ilves,2,4,A,O,2.34,3.63,2.56,12,3.0,2.0,0.0,1.0,11.0,6.0,5.0,5.0,5.0,0.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,-1.0,81.8,18.2,54.5,36.4,1710.8,1669.9
2025-09-14,2025,Jaro,AC Oulu,1,2,A,O,2.63,3.45,2.37,12,1.0,1.0,2.0,2.0,3.0,5.0,-2.0,8.0,6.0,2.0,-5.0,-1.0,-4.0,0.0,0.0,0.0,2.0,0.0,2.0,18.2,54.5,18.2,72.7,1456.6,1454.4
2025-09-13,2025,VPS,KTP,2,1,H,O,1.79,3.91,3.66,12,1.0,0.0,1.0,3.0,5.0,2.0,3.0,5.0,9.0,-4.0,0.0,-7.0,7.0,0.0,0.0,0.0,0.0,2.0,-2.0,27.3,36.4,18.2,81.8,1539.9,1360.1
2025-09-13,2025,SJK,HJK,3,3,D,O,2.89,3.88,2.04,12,2.0,3.0,0.0,0.0,7.0,10.0,-3.0,2.0,4.0,-2.0,5.0,6.0,-1.0,2.0,2.0,0.0,0.0,0.0,0.0,54.5,18.2,63.6,27.3,1620.7,1676.3
2025-09-13,2025,Mariehamn,Haka,1,1,D,U,2.78,3.44,2.27,12,1.0,0.0,2.0,3.0,5.0,5.0,0.0,6.0,8.0,-2.0,-1.0,-3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,27.3,54.5,9.1,54.5,1447.0,1462.4
2025-09-13,2025,Gnistan,Inter Turku,0,2,A,U,4.02,4.0,1.69,12,1.0,1.0,1.0,2.0,4.0,5.0,-1.0,4.0,4.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,36.4,36.4,54.5,18.2,1535.7,1636.3
2025-08-31,2025,SJK,KuPS,1,1,D,U,2.66,3.71,2.24,11,2.0,2.0,0.0,0.0,7.0,6.0,1.0,2.0,2.0,0.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,60.0,20.0,40.0,20.0,1618.0,1713.5
2025-08-31,2025,KTP,HJK,1,4,A,O,5.91,5.06,1.38,11,0.0,3.0,1.0,0.0,2.0,8.0,-6.0,4.0,3.0,1.0,-2.0,5.0,-7.0,0.0,2.0,-2.0,1.0,0.0,1.0,10.0,40.0,60.0,30.0,1362.9,1673.4
2025-08-31,2025,Inter Turku,VPS,2,1,H,O,1.41,4.69,5.81,11,3.0,0.0,0.0,1.0,10.0,4.0,6.0,4.0,5.0,-1.0,6.0,-1.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,30.0,40.0,1628.5,1547.6
2025-08-31,2025,Ilves,Mariehamn,2,1,H,O,1.19,6.55,10.28,11,2.0,0.0,0.0,1.0,6.0,4.0,2.0,4.0,10.0,-6.0,2.0,-6.0,8.0,0.0,0.0,0.0,0.0,1.0,-1.0,70.0,10.0,20.0,40.0,1665.4,1451.5
2025-08-31,2025,Gnistan,Jaro,1,2,A,O,1.63,4.13,4.23,11,1.0,2.0,1.0,1.0,5.0,5.0,0.0,6.0,5.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,30.0,40.0,50.0,1548.6,1443.6
2025-08-31,2025,AC Oulu,Haka,3,2,H,O,1.92,3.61,3.4,11,1.0,0.0,2.0,2.0,3.0,4.0,-1.0,7.0,6.0,1.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,60.0,10.0,50.0,1443.5,1473.3
2025-08-25,2025,Haka,SJK,2,3,A,O,3.97,4.11,1.67,11,0.0,2.0,3.0,1.0,3.0,7.0,-4.0,6.0,5.0,1.0,-3.0,2.0,-5.0,0.0,1.0,-1.0,0.0,1.0,-1.0,30.0,70.0,50.0,30.0,1479.6,1611.6
2025-08-25,2025,Gnistan,AC Oulu,3,2,H,O,1.79,3.82,3.66,10,1.0,1.0,1.0,2.0,4.0,4.0,0.0,4.0,6.0,-2.0,0.0,-2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,33.3,33.3,20.0,70.0,1541.1,1451.0
2025-08-24,2025,Jaro,KuPS,1,3,A,O,4.76,4.19,1.56,11,1.0,1.0,1.0,0.0,4.0,5.0,-1.0,7.0,3.0,4.0,-3.0,2.0,-5.0,0.0,1.0,-1.0,1.0,0.0,1.0,20.0,50.0,33.3,22.2,1447.3,1709.9
2025-08-24,2025,HJK,Mariehamn,8,2,H,O,1.18,6.41,11.11,11,2.0,0.0,1.0,0.0,9.0,2.0,7.0,6.0,2.0,4.0,3.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,60.0,30.0,22.2,33.3,1668.9,1456.1
2025-08-23,2025,Ilves,Inter Turku,1,0,H,U,2.34,3.63,2.54,10,2.0,1.0,0.0,1.0,7.0,7.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,66.7,11.1,60.0,10.0,1655.9,1638.0
2025-08-22,2025,VPS,KTP,3,2,H,O,1.57,4.21,4.54,11,0.0,1.0,1.0,2.0,3.0,3.0,0.0,4.0,8.0,-4.0,-1.0,-5.0,4.0,0.0,0.0,0.0,0.0,2.0,-2.0,20.0,40.0,20.0,80.0,1542.2,1368.3
2025-08-18,2025,Jaro,SJK,0,4,A,O,3.23,3.89,1.91,10,1.0,2.0,1.0,1.0,4.0,6.0,-2.0,4.0,7.0,-3.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,22.2,44.4,44.4,33.3,1453.1,1605.8
2025-08-17,2025,KuPS,Inter Turku,2,1,H,O,3.48,3.55,1.9,11,3.0,2.0,0.0,0.0,12.0,7.0,5.0,4.0,3.0,1.0,8.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,80.0,20.0,66.7,0.0,1701.5,1646.5
2025-08-17,2025,Haka,HJK,1,2,A,O,5.08,4.33,1.5,10,0.0,2.0,3.0,1.0,2.0,6.0,-4.0,8.0,5.0,3.0,-6.0,1.0,-7.0,0.0,2.0,-2.0,1.0,1.0,0.0,33.3,66.7,55.6,33.3,1484.9,1663.6
2025-08-16,2025,Mariehamn,KTP,3,0,H,O,2.39,3.55,2.55,11,0.0,1.0,2.0,2.0,3.0,5.0,-2.0,7.0,8.0,-1.0,-4.0,-3.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,60.0,22.2,77.8,1448.1,1376.3
2025-08-16,2025,AC Oulu,Ilves,0,4,A,O,4.0,4.0,1.69,10,1.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,6.0,-1.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,22.2,55.6,50.0,40.0,1455.9,1651.0
2025-08-15,2025,Gnistan,VPS,0,0,D,U,1.91,3.57,3.46,9,1.0,0.0,1.0,2.0,6.0,5.0,1.0,6.0,7.0,-1.0,0.0,-2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,37.5,37.5,33.3,44.4,1541.1,1542.2
2025-08-11,2025,HJK,Ilves,5,1,H,O,2.41,3.77,2.44,10,1.0,2.0,2.0,0.0,6.0,6.0,0.0,8.0,1.0,7.0,-2.0,5.0,-7.0,1.0,1.0,0.0,1.0,0.0,1.0,55.6,33.3,55.6,33.3,1653.4,1661.2
2025-08-10,2025,VPS,SJK,1,2,A,O,2.62,3.44,2.38,10,0.0,1.0,1.0,1.0,2.0,6.0,-4.0,4.0,8.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.2,33.3,37.5,37.5,1550.9,1597.1
2025-08-09,2025,Mariehamn,Gnistan,2,5,A,O,3.16,3.54,2.03,10,1.0,0.0,1.0,1.0,2.0,3.0,-1.0,2.0,5.0,-3.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,22.2,55.6,20.0,40.0,1455.9,1533.3
2025-08-09,2025,KTP,KuPS,0,2,A,U,3.66,3.72,1.82,10,1.0,0.0,0.0,1.0,5.0,3.0,2.0,4.0,4.0,0.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,33.3,25.0,25.0,1379.0,1698.7
2025-08-09,2025,Jaro,Haka,2,1,H,O,2.26,3.7,2.64,9,0.0,0.0,1.0,2.0,3.0,3.0,0.0,4.0,6.0,-2.0,-1.0,-3.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,12.5,50.0,11.1,44.4,1441.6,1496.5
2025-08-08,2025,Inter Turku,AC Oulu,3,2,H,O,1.28,5.27,8.45,10,2.0,1.0,0.0,2.0,7.0,3.0,4.0,2.0,5.0,-3.0,5.0,-2.0,7.0,2.0,0.0,2.0,0.0,1.0,-1.0,55.6,0.0,22.2,66.7,1641.2,1461.1
